DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_0, GetCachedData, CacheKey=GSM_af1606fcec214373844d2b6cf9df71c8_PCD3D_SM5_3__BC5N_DEV_SL_NoDBuf_TLpvPropa__7305C0EAF30EBAE6EBBBE09D23B9982D28009564, StartTime=2016.02.08-18.55.23, HierarchicalDDC, DataSize=3015881 bytes, Retrieved=true, Duration=1.196399ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_86, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_17D593DC4BC574EA31D78EBB114671CD__AF132959AAD48C79AE9A7219008F17A23236C560, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=131332 bytes, Retrieved=true, Duration=9.407043ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_96, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_205485D542ACA02A1338BCA6A28AC8D5__C60D674C0263379C113DD779600E00EC47774103, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.137743ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_97, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_205485D542ACA02A1338BCA6A28AC8D5__1B30EB4DDB6C2FF7B2FDCAF7E55D9F8CCE1A6C8C, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.071019ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_74, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_DBD3F3E9411F51683AF2D4AC86521F1A__516275A971EB6FE4DE897ED35986EA55A5DB986B, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=0.144679ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_98, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_4973AE02410F17E9D55CB6994CC9865B__45B829EF79911466AD8E1FD49A96EC0C0E1765EC, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=3267 bytes, Retrieved=true, Duration=0.255994ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_87, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_17D593DC4BC574EA31D78EBB114671CD__0DF99C694A57A56D046F23D1857FCBB470CF665E, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.308182ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_75, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_8C98590E47AA79BE06FB61BBDDD8DD2__B48DA7EE4060A371D03F03E71A3D788A832DD4F4, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=11452 bytes, Retrieved=true, Duration=0.320408ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_99, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D275E6194DA8266ED86A9A9BF3493D4__4AA56BEB9961AC392416CF760EB454910E007372, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=12919 bytes, Retrieved=true, Duration=8.808844ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_88, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_DXT1_17D593DC4BC574EA31D78EBB114671CD__F9E17281150722D947A19F6C9E422597D42D9F5D, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=8452 bytes, Retrieved=true, Duration=8.725934ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_76, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7477D134779551D4DE2F9BFC9333E5__7E78443B11344BF0F968C618C031430EB57B3928, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=12624 bytes, Retrieved=true, Duration=18.039499ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_89, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_176720D54276E75949AD259EE0EBBB2__775D389AF00B709BC64B7E561625E5A04762E493, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=12624 bytes, Retrieved=true, Duration=13.462983ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionId2013B68E4522F40886A28CA01AFEE968_100, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D275E6194DA8266ED86A9A9BF3493D4__48C26613450C8083C902DE47C3F4656DB91A902D, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=8388871 bytes, Retrieved=true, Duration=31.891268ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_77, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7477D134779551D4DE2F9BFC9333E5__E65B29F4BE58138FB57BC066A6B9C8AE3F8F22FC, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=2097414 bytes, Retrieved=true, Duration=10.073289ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_90, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_176720D54276E75949AD259EE0EBBB2__0F13A35DC50A6EB98C043C9045AD9CCD49EAE25C, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=2097414 bytes, Retrieved=true, Duration=5.873002ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_78, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7477D134779551D4DE2F9BFC9333E5__C6C2FCE1D7DD49BCDC8D012D121FF12F11335107, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=524549 bytes, Retrieved=true, Duration=1.252886ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_79, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7477D134779551D4DE2F9BFC9333E5__F42E7B1264360BD720B7E22C61DCABD27D11BE0E, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=131333 bytes, Retrieved=true, Duration=1.110517ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_91, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_176720D54276E75949AD259EE0EBBB2__D0C31DBF3AAA81DE414E8F08F962D4F9B24F9C6B, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=524549 bytes, Retrieved=true, Duration=1.924086ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_80, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_B7477D134779551D4DE2F9BFC9333E5__6C9763DF4C7450C83F6A0B0CD141C44737E21684, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.255667ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_81, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_0A7045154F61B3DDB5C39A86498EFF0__373B990B481079038959495C2EA065525A30CD60, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=12037 bytes, Retrieved=true, Duration=3.718689ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdA5E3DEC143CD488F6F108BBD5A532E64_92, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_176720D54276E75949AD259EE0EBBB2__0676AF3CF323CACDB770480A16D0FD14C7717747, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=131333 bytes, Retrieved=true, Duration=12.738276ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_82, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_0A7045154F61B3DDB5C39A86498EFF0__616D8085D4F6FAC6CE79418A7978830CE82B564C, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=131333 bytes, Retrieved=true, Duration=0.301246ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_83, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_0A7045154F61B3DDB5C39A86498EFF0__3A9EE893FBAD53ABB0D9BAC14451DDC2B747E4E4, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.093151ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_84, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D275E6194DA8266ED86A9A9BF3493D4__5F75192F3B9D5D5336F297F92F3EF1688A6E6249, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=2097414 bytes, Retrieved=true, Duration=4.783955ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_85, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D275E6194DA8266ED86A9A9BF3493D4__32BB59643D167762DD3C5CED6C1DEB55BC777AB9, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=524549 bytes, Retrieved=true, Duration=1.321923ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_86, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D275E6194DA8266ED86A9A9BF3493D4__BFA7E2AB820F4AC97185D1616AB25B935C1DA7E3, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=131333 bytes, Retrieved=true, Duration=0.622645ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_87, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_D275E6194DA8266ED86A9A9BF3493D4__00BFA76167E34643D6B60F54FAA99D11880CE006, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.217680ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdFF7399504C442A122AEA6EAFDCB460C4_88, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_176720D54276E75949AD259EE0EBBB2__A1BFFAF72CEEC68F99488192B48A9CD5F1F7F8F3, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=33028 bytes, Retrieved=true, Duration=0.187952ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
SavePackageTransactionId084B99424A4724C24EECD7B9ADE4FD03_398, Filename=H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Saved/Cooked/WindowsNoEditor/Incoming/Content/StarterContent/Maps/StarterMap.umap, FlushAsyncLoading=0.025433ms, FlushStreamingFunc=0.005946ms, BlockTillAllRequestsFinished=0.003632ms, ResetLoadersForSaveUnMarkAllObjects=0.541057ms, TagPackageExports=7.811625ms, BeginCacheForCookedPlatformData=0.599522ms, SerializeImports=9.629347ms, GatherLocalizableTextData=0.010900ms, MarkNames=0.280768ms, SerializeSummary=0.019159ms, SerializeNames=0.705883ms, SerializeGatherableTextData=0.002641ms, BuildExportMap=5.537074ms, SortExportsNonSeekfree=20.697876ms, SortExportsSeekfreeConstructor=0.027414ms, SortExportsSeekfreeInner=41.970501ms, SortExportsSeekfree=0.011891ms, BuildDependencyMap=0.474662ms, SerializeImportMap=0.113629ms, SerializeExportMap=0.332296ms, SerializeDependencyMap=0.035673ms, SerializeStringAssetReferenceMap=0.001982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.018168ms, SerializeExports=10.384776ms, SerializeBulkData=30.629463ms, AsyncWrite=22.400982ms, UnaccountedTime=5.876634ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
SavePackageTransactionId084B99424A4724C24EECD7B9ADE4FD03_399, Filename=H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSky/BP_Sky_Sphere.uasset, FlushAsyncLoading=0.024777ms, FlushStreamingFunc=0.003964ms, BlockTillAllRequestsFinished=0.003964ms, ResetLoadersForSaveUnMarkAllObjects=0.487212ms, TagPackageExports=29.963215ms, BeginCacheForCookedPlatformData=0.026427ms, SerializeImports=0.620659ms, GatherLocalizableTextData=0.004955ms, MarkNames=0.036996ms, SerializeSummary=0.011563ms, SerializeNames=0.147648ms, SerializeGatherableTextData=0.001982ms, BuildExportMap=0.349473ms, SortExportsNonSeekfree=1.579236ms, SortExportsSeekfreeConstructor=0.015195ms, SortExportsSeekfreeInner=4.695099ms, SortExportsSeekfree=0.011891ms, BuildDependencyMap=0.047237ms, SerializeImportMap=0.011563ms, SerializeExportMap=0.016514ms, SerializeDependencyMap=0.006936ms, SerializeStringAssetReferenceMap=0.001982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.020150ms, SerializeExports=0.151284ms, SerializeBulkData=0.011228ms, AsyncWrite=0.085223ms, UnaccountedTime=9.668324ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
SavePackageTransactionId084B99424A4724C24EECD7B9ADE4FD03_400, Filename=H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSky/C_Sky_Cloud_Color.uasset, FlushAsyncLoading=0.041619ms, FlushStreamingFunc=0.004295ms, BlockTillAllRequestsFinished=0.003632ms, ResetLoadersForSaveUnMarkAllObjects=1.022655ms, TagPackageExports=0.012219ms, BeginCacheForCookedPlatformData=0.003636ms, SerializeImports=0.021800ms, GatherLocalizableTextData=0.002973ms, MarkNames=0.003964ms, SerializeSummary=0.009578ms, SerializeNames=0.015195ms, SerializeGatherableTextData=0.001650ms, BuildExportMap=0.010241ms, SortExportsNonSeekfree=0.004955ms, SortExportsSeekfreeConstructor=0.010241ms, SortExportsSeekfreeInner=0.081588ms, SortExportsSeekfree=0.003301ms, BuildDependencyMap=0.006609ms, SerializeImportMap=0.002645ms, SerializeExportMap=0.002310ms, SerializeDependencyMap=0.001982ms, SerializeStringAssetReferenceMap=0.001982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011228ms, SerializeExports=0.013545ms, SerializeBulkData=0.008255ms, AsyncWrite=0.073001ms, UnaccountedTime=9.464849ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
SavePackageTransactionId084B99424A4724C24EECD7B9ADE4FD03_401, Filename=H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSky/C_Sky_Horizon_Color.uasset, FlushAsyncLoading=0.032701ms, FlushStreamingFunc=0.004627ms, BlockTillAllRequestsFinished=0.003632ms, ResetLoadersForSaveUnMarkAllObjects=8.824368ms, TagPackageExports=0.012554ms, BeginCacheForCookedPlatformData=0.003964ms, SerializeImports=0.024773ms, GatherLocalizableTextData=0.002973ms, MarkNames=0.004295ms, SerializeSummary=0.010237ms, SerializeNames=0.017509ms, SerializeGatherableTextData=0.001982ms, BuildExportMap=0.011228ms, SortExportsNonSeekfree=0.004627ms, SortExportsSeekfreeConstructor=0.011228ms, SortExportsSeekfreeInner=0.089847ms, SortExportsSeekfree=0.003304ms, BuildDependencyMap=0.007596ms, SerializeImportMap=0.002641ms, SerializeExportMap=0.002313ms, SerializeDependencyMap=0.002310ms, SerializeStringAssetReferenceMap=0.001982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.012554ms, SerializeExports=0.014864ms, SerializeBulkData=0.008918ms, AsyncWrite=0.073001ms, UnaccountedTime=9.565924ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
SavePackageTransactionId084B99424A4724C24EECD7B9ADE4FD03_402, Filename=H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSky/C_Sky_Zenith_Color.uasset, FlushAsyncLoading=0.053842ms, FlushStreamingFunc=0.004623ms, BlockTillAllRequestsFinished=0.003636ms, ResetLoadersForSaveUnMarkAllObjects=8.442525ms, TagPackageExports=0.012882ms, BeginCacheForCookedPlatformData=0.003964ms, SerializeImports=0.021469ms, GatherLocalizableTextData=0.002973ms, MarkNames=0.003964ms, SerializeSummary=0.009909ms, SerializeNames=0.015195ms, SerializeGatherableTextData=0.002313ms, BuildExportMap=0.009578ms, SortExportsNonSeekfree=0.004623ms, SortExportsSeekfreeConstructor=0.009909ms, SortExportsSeekfreeInner=0.080928ms, SortExportsSeekfree=0.002973ms, BuildDependencyMap=0.006936ms, SerializeImportMap=0.002641ms, SerializeExportMap=0.002645ms, SerializeDependencyMap=0.001982ms, SerializeStringAssetReferenceMap=0.001982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.011560ms, SerializeExports=0.014205ms, SerializeBulkData=0.007927ms, AsyncWrite=0.068706ms, UnaccountedTime=1.672056ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
SavePackageTransactionId084B99424A4724C24EECD7B9ADE4FD03_403, Filename=H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSky/M_Sky_Panning_Clouds2.uasset, FlushAsyncLoading=0.022791ms, FlushStreamingFunc=0.003304ms, BlockTillAllRequestsFinished=0.003632ms, ResetLoadersForSaveUnMarkAllObjects=8.559127ms, TagPackageExports=0.611413ms, BeginCacheForCookedPlatformData=0.014532ms, SerializeImports=0.868071ms, GatherLocalizableTextData=0.004623ms, MarkNames=0.027087ms, SerializeSummary=0.011560ms, SerializeNames=0.118915ms, SerializeGatherableTextData=0.002310ms, BuildExportMap=0.265576ms, SortExportsNonSeekfree=1.269400ms, SortExportsSeekfreeConstructor=0.014532ms, SortExportsSeekfreeInner=1.634400ms, SortExportsSeekfree=0.010572ms, BuildDependencyMap=0.047565ms, SerializeImportMap=0.009581ms, SerializeExportMap=0.016514ms, SerializeDependencyMap=0.007268ms, SerializeStringAssetReferenceMap=0.001982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.027414ms, SerializeExports=0.822816ms, SerializeBulkData=0.027414ms, AsyncWrite=0.125188ms, UnaccountedTime=11.699762ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_956, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_448D83D64D92F14E184FE88142360__96C307B0AE07838F12FB69110D8819F1DE4DDA98, StartTime=2016.02.08-18.57.01, HierarchicalDDC, Duration=0.013210ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
SavePackageTransactionId084B99424A4724C24EECD7B9ADE4FD03_404, Filename=H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSky/T_Sky_Blue.uasset, FlushAsyncLoading=0.013210ms, FlushStreamingFunc=0.003304ms, BlockTillAllRequestsFinished=0.003304ms, ResetLoadersForSaveUnMarkAllObjects=0.398029ms, TagPackageExports=0.192575ms, BeginCacheForCookedPlatformData=0.038315ms, SerializeImports=0.060778ms, GatherLocalizableTextData=0.002973ms, MarkNames=0.004623ms, SerializeSummary=0.009913ms, SerializeNames=0.019819ms, SerializeGatherableTextData=0.001982ms, BuildExportMap=0.009909ms, SortExportsNonSeekfree=0.004623ms, SortExportsSeekfreeConstructor=0.010241ms, SortExportsSeekfreeInner=0.172753ms, SortExportsSeekfree=0.002645ms, BuildDependencyMap=0.007264ms, SerializeImportMap=0.014864ms, SerializeExportMap=0.004295ms, SerializeDependencyMap=0.001982ms, SerializeStringAssetReferenceMap=0.001982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019159ms, SerializeExports=0.052188ms, SerializeBulkData=0.734292ms, AsyncWrite=1.286246ms, UnaccountedTime=4.688826ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_957, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_448D83D64D92F14E184FE88142360__96C307B0AE07838F12FB69110D8819F1DE4DDA98, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=4749 bytes, Retrieved=true, Duration=0.127502ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_958, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_448D83D64D92F14E184FE88142360__8C11E31833198E6582F84D52D5F1ACE70473B75A, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=2097417 bytes, Retrieved=true, Duration=12.508042ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_959, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_448D83D64D92F14E184FE88142360__6C42748001665E34E035A67D1A97970665B2A2DF, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=524553 bytes, Retrieved=true, Duration=3.314052ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_960, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_448D83D64D92F14E184FE88142360__77CABBFAE8EC0B2957FAC9B994429DCD32275870, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=131335 bytes, Retrieved=true, Duration=0.752788ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_961, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_448D83D64D92F14E184FE88142360__66D7D14BA454FBF72711D62BA47235B802137FEB, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=33031 bytes, Retrieved=true, Duration=0.239149ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_962, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_AutoDXT_448D83D64D92F14E184FE88142360__97F0985DFE2D299F60A1729988F9B14FC86C29DD, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=8455 bytes, Retrieved=true, Duration=0.133775ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_963, CachedDataProbablyExists, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_017E72834BC6A481B9D2E7B57B15158__033B40A7CD6EDB2A8C5BEC6C104D9FF39FAE99B1, StartTime=2016.02.08-18.57.01, HierarchicalDDC, Duration=0.010900ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
SavePackageTransactionId084B99424A4724C24EECD7B9ADE4FD03_405, Filename=H:/rd-srvhd2/Enseignement/Utilisateurs/gcote/Home/Documents/Unreal Projects/Incoming/Saved/Cooked/WindowsNoEditor/Engine/Content/EngineSky/T_Sky_Clouds_M.uasset, FlushAsyncLoading=0.013214ms, FlushStreamingFunc=0.003632ms, BlockTillAllRequestsFinished=0.003304ms, ResetLoadersForSaveUnMarkAllObjects=8.210313ms, TagPackageExports=0.087533ms, BeginCacheForCookedPlatformData=0.037327ms, SerializeImports=0.058465ms, GatherLocalizableTextData=0.002973ms, MarkNames=0.004623ms, SerializeSummary=0.009581ms, SerializeNames=0.021141ms, SerializeGatherableTextData=0.001982ms, BuildExportMap=0.010237ms, SortExportsNonSeekfree=0.004955ms, SortExportsSeekfreeConstructor=0.011232ms, SortExportsSeekfreeInner=0.221312ms, SortExportsSeekfree=0.002973ms, BuildDependencyMap=0.007268ms, SerializeImportMap=0.004955ms, SerializeExportMap=0.002973ms, SerializeDependencyMap=0.001982ms, SerializeStringAssetReferenceMap=0.001982ms, SaveThumbNailsAssetRegistryDataWorldLevelInfo=0.019819ms, SerializeExports=0.057478ms, SerializeBulkData=0.161853ms, AsyncWrite=0.233535ms, UnaccountedTime=3.099676ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_964, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_017E72834BC6A481B9D2E7B57B15158__033B40A7CD6EDB2A8C5BEC6C104D9FF39FAE99B1, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=12919 bytes, Retrieved=true, Duration=0.157889ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_965, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_017E72834BC6A481B9D2E7B57B15158__659A98AE69E93C35984CE59DFC41B9ADDA0893E2, StartTime=2016.02.08-18.57.01, HierarchicalDDC, DataSize=8388871 bytes, Retrieved=true, Duration=56.468365ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
DDCTransactionIdF34D64C945B3FFC3759CFCBF280BEC3D_966, GetCachedData, CacheKey=TEXTURE_814DCC3DC72143F49509781513CB9855_BGRA8_017E72834BC6A481B9D2E7B57B15158__7BCB945C6A82D205AE96C8F204E5B72B3255112D, StartTime=2016.02.08-18.57.02, HierarchicalDDC, DataSize=2097414 bytes, Retrieved=true, Duration=10.478917ms, RunGuid=RunID48B2541E49C11518C6E208B5A1CA159A
